player_id,name,pos,rank,source
4686472,Marvin Mims Jr.,WR,170.0,espn
3046439,Hunter Henry,TE,170.0,espn
4360248,Kyle Pitts Sr.,TE,170.0,espn
3046779,Jared Goff,QB,170.0,espn
4241479,Tua Tagovailoa,QB,170.0,espn
12483,Matthew Stafford,QB,170.0,espn
5081397,Dylan Sampson,RB,170.0,espn
4685702,Quinshon Judkins,RB,170.0,espn
3116385,Joe Mixon,RB,170.0,espn
4429501,Ray Davis,RB,170.0,espn
4431545,Will Shipley,RB,170.0,espn
4711533,Ollie Gordon II,RB,170.0,espn
4360939,Rashod Bateman,WR,170.0,espn
4427095,DeMario Douglas,WR,170.0,espn
3895856,Christian Kirk,WR,170.0,espn
4695883,Jalen Coker,WR,170.0,espn
4360438,Brandon Aiyuk,WR,170.0,espn
4242433,Joshua Palmer,WR,170.0,espn
4361432,Romeo Doubs,WR,170.0,espn
4686612,Tre' Harris,WR,170.0,espn
4429059,Woody Marks,RB,170.0,espn
4360238,Dameon Pierce,RB,170.0,espn
4599739,Kendre Miller,RB,170.0,espn
4360761,Michael Wilson,WR,170.0,espn
2976499,Amari Cooper,WR,170.0,espn
15835,Zach Ertz,TE,170.0,espn
4430539,Brenton Strange,TE,170.0,espn
3054212,Jonnu Smith,TE,170.0,espn
2576925,Darren Waller,TE,170.0,espn
-16023,Steelers D/ST,DEF,170.0,espn
-16007,Broncos D/ST,DEF,170.0,espn
-16034,Texans D/ST,DEF,170.0,espn
-16033,Ravens D/ST,DEF,170.0,espn
-16016,Vikings D/ST,DEF,170.0,espn
-16026,Seahawks D/ST,DEF,170.0,espn
-16008,Lions D/ST,DEF,170.0,espn
-16017,Patriots D/ST,DEF,170.0,espn
-16011,Colts D/ST,DEF,170.0,espn
-16021,Eagles D/ST,DEF,170.0,espn
-16002,Bills D/ST,DEF,170.0,espn
-16020,Jets D/ST,DEF,170.0,espn
4689936,Jake Bates,K,170.0,espn
3150744,Chase McLaughlin,K,170.0,espn
4362081,Cameron Dicker,K,170.0,espn
3953687,Brandon Aubrey,K,170.0,espn
3917232,Tyler Bass,K,170.0,espn
3050478,Jake Elliott,K,170.0,espn
17372,Chris Boswell,K,170.0,espn
3055899,Harrison Butker,K,170.0,espn
17427,Cairo Santos,K,170.0,espn
4697745,Tyler Loop,K,170.0,espn
4249087,Matt Gay,K,170.0,espn
2971573,Ka'imi Fairbairn,K,170.0,espn
