player_id,name,pos,rank,source
2577417,Dak Prescott,QB,71.83,espn
3040151,George Kittle,TE,72.83,espn
4430027,Sam LaPorta,TE,74.14,espn
4685278,Luther Burden III,WR,74.91,espn
4432710,TreVeyon Henderson,RB,77.47,espn
4871023,Carnell Tate,WR,77.99,espn
4569173,Rhamondre Stevenson,RB,78.19,espn
4047365,Josh Jacobs,RB,78.36,espn
4432708,Marvin Harrison Jr.,WR,78.68,espn
3128429,Courtland Sutton,WR,81.36,espn
4689114,Jaxson Dart,QB,83.25,espn
16737,Mike Evans,WR,83.81,espn
3953687,Brandon Aubrey,K,84.25,espn
4047650,DK Metcalf,WR,85.26,espn
4038941,Justin Herbert,QB,85.51,espn
4569987,Jaylen Warren,RB,86.51,espn
3916148,Tony Pollard,RB,87.27,espn
4248528,Christian Watson,WR,88.6,espn
4431611,Caleb Williams,QB,88.82,espn
4035687,Michael Pittman Jr.,WR,89.62,espn
4432620,Parker Washington,WR,89.72,espn
4572680,Tucker Kraft,TE,91.12,espn
-16034,Texans D/ST,DEF,92.99,espn
12483,Matthew Stafford,QB,93.38,espn
15847,Travis Kelce,TE,94.56,espn
4038815,Rico Dowdle,RB,95.23,espn
-16007,Broncos D/ST,DEF,99.54,espn
4371733,Kenny Gainwell,RB,99.99,espn
4360310,Trevor Lawrence,QB,101.33,espn
2976212,Stefon Diggs,WR,101.77,espn
-16014,Rams D/ST,DEF,102.03,espn
4360761,Michael Wilson,WR,102.88,espn
3121023,Dallas Goedert,TE,103.32,espn
4426338,Bo Nix,QB,103.59,espn
4678008,Jonathon Brooks,RB,104.25,espn
4360078,Alec Pierce,WR,108.08,espn
4241416,Chuba Hubbard,RB,108.3,espn
3139477,Patrick Mahomes,QB,108.98,espn
4361741,Brock Purdy,QB,110.3,espn
4242355,Jake Ferguson,TE,111.22,espn
4241985,J.K. Dobbins,RB,111.65,espn
4362081,Cameron Dicker,K,112.56,espn
4569587,Wan'Dale Robinson,WR,112.91,espn
4701936,Matthew Golden,WR,113.11,espn
-16026,Seahawks D/ST,DEF,113.44,espn
4432773,Brian Thomas Jr.,WR,113.66,espn
3042519,Aaron Jones Sr.,RB,114.08,espn
2473037,Jason Myers,K,114.97,espn
4429023,MarShawn Lloyd,RB,115.13,espn
4685415,Travis Hunter,WR,118.59,espn
4429205,Jordan Addison,WR,121.56,espn
3116165,Chris Godwin Jr.,WR,121.95,espn
4361050,Isaiah Likely,TE,122.24,espn
3916433,Jakobi Meyers,WR,122.46,espn
-16023,Steelers D/ST,DEF,122.55,espn
4608686,Kyle Monangai,RB,123.76,espn
2971573,Ka'imi Fairbairn,K,124.14,espn
4429096,Blake Corum,RB,125.68,espn
4697815,Rachaad White,RB,125.75,espn
4568490,RJ Harvey,RB,125.82,espn
3116365,Mark Andrews,TE,126.6,espn
4429025,Quentin Johnston,WR,130.63,espn
4385690,Dalton Kincaid,TE,130.94,espn
4683062,Xavier Worthy,WR,131.07,espn
4870795,Makai Lemon,WR,132.66,espn
-16033,Ravens D/ST,DEF,134.35,espn
4574716,Harrison Mevis,K,134.9,espn
4575131,Jacory Croskey-Merritt,RB,136.3,espn
4688813,Josh Downs,WR,136.52,espn
3046779,Jared Goff,QB,136.68,espn
3917315,Kyler Murray,QB,137.23,espn
-16021,Eagles D/ST,DEF,138.26,espn
4710714,De'Zhaun Stribling,WR,138.44,espn
4360569,Jordan Mason,RB,139.26,espn
4362249,Jayden Reed,WR,139.57,espn
4373678,Khalil Shakir,WR,140.25,espn
4686361,Cam Little,K,141.08,espn
4034949,Eddy Pineiro,K,141.7,espn
3126486,Deebo Samuel Sr.,WR,143.77,espn
3055899,Harrison Butker,K,144.23,espn
3052587,Baker Mayfield,QB,146.49,espn
4428557,Tyjae Spears,RB,146.88,espn
4870653,KC Concepcion,WR,147.09,espn
4361432,Romeo Doubs,WR,147.56,espn
4429059,Woody Marks,RB,151.93,espn
4360689,Tyler Shough,QB,152.37,espn
4036133,T.J. Hockenson,TE,152.83,espn
3046439,Hunter Henry,TE,153.19,espn
4426385,Zach Charbonnet,RB,153.58,espn
-16017,Patriots D/ST,DEF,154.02,espn
4695883,Jalen Coker,WR,154.3,espn
4036378,Jordan Love,QB,155.29,espn
-16008,Lions D/ST,DEF,155.35,espn
4689936,Jake Bates,K,156.98,espn
3929645,Juwan Johnson,TE,157.64,espn
-16005,Browns D/ST,DEF,158.46,espn
3917792,Daniel Jones,QB,160.3,espn
4032473,Rashid Shaheed,WR,160.89,espn
4361529,Isiah Pacheco,RB,161.02,espn
3054850,Alvin Kamara,RB,161.76,espn
3912547,Sam Darnold,QB,162.56,espn
4373626,Tyler Allgeier,RB,162.9,espn
4686658,Mike Washington Jr.,RB,163.53,espn
4430834,Jalen McMillan,WR,163.67,espn
4362619,Chris Rodriguez Jr.,RB,164.42,espn
4366031,Tank Dell,WR,164.65,espn
17372,Chris Boswell,K,164.8,espn
5083315,Kenyon Sadiq,TE,165.29,espn
15818,Keenan Allen,WR,165.41,espn
4432577,C.J. Stroud,QB,165.46,espn
4697745,Tyler Loop,K,165.63,espn
-16024,Chargers D/ST,DEF,165.64,espn
4702555,Jonah Coleman,RB,165.81,espn
-16012,Chiefs D/ST,DEF,166.49,espn
-16006,Cowboys D/ST,DEF,167.52,espn
4242512,Malik Willis,QB,167.61,espn
4567104,Will Reichard,K,167.88,espn
4430539,Brenton Strange,TE,167.91,espn
-16030,Jaguars D/ST,DEF,167.95,espn
4241474,Brian Robinson Jr.,RB,167.96,espn
4880281,Jordyn Tyson,WR,168.09,espn
4869461,Trey Smack,K,168.2,espn
4570037,Terrance Ferguson,TE,168.55,espn
4837248,Fernando Mendoza,QB,168.59,espn
3925357,Calvin Ridley,WR,168.87,espn
3117256,Dalton Schultz,TE,168.89,espn
4241463,Jerry Jeudy,WR,168.9,espn
4685720,Bryce Young,QB,168.91,espn
4870847,Ja'Kobi Lane,WR,168.94,espn
4038441,Justice Hill,RB,168.95,espn
-16016,Vikings D/ST,DEF,169.05,espn
-16002,Bills D/ST,DEF,169.06,espn
17427,Cairo Santos,K,169.1,espn
3050478,Jake Elliott,K,169.12,espn
-16025,49ers D/ST,DEF,169.16,espn
5081397,Dylan Sampson,RB,169.2,espn
8439,Aaron Rodgers,QB,169.2,espn
4832800,Denzel Boston,WR,169.21,espn
4688380,Cam Ward,QB,169.24,espn
4360234,Evan McPherson,K,169.32,espn
4596334,Keaton Mitchell,RB,169.34,espn
2977187,Cooper Kupp,WR,169.38,espn
4428718,Tre Tucker,WR,169.44,espn
-16009,Packers D/ST,DEF,169.54,espn
-16003,Bears D/ST,DEF,169.57,espn
4249087,Matt Gay,K,169.59,espn
3917232,Tyler Bass,K,169.6,espn
2985659,Wil Lutz,K,169.63,espn
4429013,Tank Bigsby,RB,169.67,espn
-16015,Dolphins D/ST,DEF,169.69,espn
-16019,Giants D/ST,DEF,169.71,espn
4361411,Pat Freiermuth,TE,169.72,espn
3123076,David Njoku,TE,169.74,espn
-16004,Bengals D/ST,DEF,169.75,espn
4258595,Cole Kmet,TE,169.75,espn
3676833,KaVontae Turpin,WR,169.77,espn
-16028,Commanders D/ST,DEF,169.77,espn
4576297,AJ Barner,TE,169.78,espn
3124084,Joey Slye,K,169.79,espn
3930086,Dawson Knox,TE,169.81,espn
4568263,Ryan Fitzgerald,K,169.81,espn
4912218,Cyrus Allen,WR,169.82,espn
-16013,Raiders D/ST,DEF,169.83,espn
5082424,Dominic Zvada,K,169.84,espn
-16029,Panthers D/ST,DEF,169.84,espn
4430802,Darnell Washington,TE,169.85,espn
4869748,Zavion Thomas,WR,169.85,espn
-16022,Cardinals D/ST,DEF,169.86,espn
4431268,Chimere Dike,WR,169.86,espn
2573401,Tyler Higbee,TE,169.88,espn
4258620,Andre Szmyt,K,169.88,espn
4432762,Shedeur Sanders,QB,169.9,espn
4832955,Emmett Johnson,RB,169.91,espn
4433970,J.J. McCarthy,QB,169.91,espn
2578570,Jacoby Brissett,QB,169.92,espn
4240472,Noah Gray,TE,169.92,espn
4363538,Chad Ryland,K,169.92,espn
-16010,Titans D/ST,DEF,169.92,espn
4678006,Elijah Arroyo,TE,169.93,espn
4683153,Skyler Bell,WR,169.93,espn
4431588,Ja'Tavion Sanders,TE,169.94,espn
4596472,Jalon Daniels,QB,169.94,espn
4243371,Riley Patterson,K,169.94,espn
4426844,Elijah Higgins,TE,169.94,espn
4240391,Tommy DeVito,QB,169.95,espn
4242433,Joshua Palmer,WR,169.95,espn
4819231,Kaleb Johnson,RB,169.96,espn
2969939,Jameis Winston,QB,169.96,espn
5081335,Drew Stevens,K,169.96,espn
16002,Kyle Juszczyk,RB,169.96,espn
4372780,Tommy Tremble,TE,169.96,espn
3054212,Jonnu Smith,TE,169.96,espn
3921690,Josh Oliver,TE,169.96,espn
4061956,Ashton Dulin,WR,169.96,espn
14880,Kirk Cousins,QB,169.97,espn
4362887,Justin Fields,QB,169.97,espn
11252,Joe Flacco,QB,169.97,espn
4431574,Eli Stowers,TE,169.97,espn
3127310,Drew Sample,TE,169.97,espn
4685522,Ty Simpson,QB,169.97,espn
4426875,Sam Howell,QB,169.97,espn
4696882,Devontez Walker,WR,169.97,espn
4036131,Noah Fant,TE,169.97,espn
3911853,Adam Trautman,TE,169.97,espn
4241464,Mac Jones,QB,169.98,espn
4429275,Trey Benson,RB,169.98,espn
4831959,Eli Raridon,TE,169.98,espn
4429084,Anthony Richardson Sr.,QB,169.98,espn
3892775,Jarrett Stidham,QB,169.98,espn
4434153,Tyson Bagent,QB,169.98,espn
4685201,Tanner McKee,QB,169.98,espn
4613202,Kyle Williams,WR,169.98,espn
2973405,Kalif Raymond,WR,169.98,espn
4361577,Dyami Brown,WR,169.98,espn
3043275,Austin Hooper,TE,169.98,espn
4426496,Cade Stover,TE,169.98,espn
4241372,Hollywood Brown,WR,169.98,espn
4693370,Riley Nowakowski,RB,169.99,espn
4833029,Max Klare,TE,169.99,espn
2576980,Marcus Mariota,QB,169.99,espn
4259619,Blake Grupe,K,169.99,espn
4567156,Treylon Burks,WR,169.99,espn
4879276,Bryce Lance,WR,169.99,espn
4880236,Will Kacmarek,TE,169.99,espn
4808839,Isaiah Bond,WR,169.99,espn
4048228,John Bates,TE,169.99,espn
3917914,Olamide Zaccheaus,WR,169.99,espn
4569371,Isaiah Williams,WR,169.99,espn
5081508,Eli Heidenreich,RB,170.0,espn
4808766,Mason Taylor,TE,170.0,espn
5150247,Malik Benson,WR,170.0,espn
3045523,Kendrick Bourne,WR,170.0,espn
4241263,Charlie Kolar,TE,170.0,espn
4571557,Spencer Shrader,K,170.01,espn
2576336,Ameer Abdullah,RB,170.01,espn
4430841,Carson Beck,QB,170.01,espn
4685477,Jam Miller,RB,170.01,espn
4431487,Savion Williams,WR,170.01,espn
3051876,Evan Engram,TE,170.03,espn
4427834,Erick All Jr.,TE,170.04,espn
-16001,Falcons D/ST,DEF,170.04,espn
4912274,Sione Vaki,RB,170.05,espn
4362748,Tyler Badie,RB,170.05,espn
4431280,Troy Franklin,WR,170.05,espn
15864,Geno Smith,QB,170.06,espn
4366963,Dylan Laube,RB,170.07,espn
3045147,James Conner,RB,170.08,espn
4569923,Andy Borregales,K,170.08,espn
4685307,Kevin Coleman Jr.,WR,170.09,espn
4241479,Tua Tagovailoa,QB,170.09,espn
4427728,Bam Knight,RB,170.09,espn
4569603,Malik Washington,WR,170.1,espn
4690013,Rasheen Ali,RB,170.1,espn
2991662,Mack Hollins,WR,170.1,espn
-16011,Colts D/ST,DEF,170.1,espn
4360423,Michael Penix Jr.,QB,170.1,espn
4429148,Theo Johnson,TE,170.1,espn
3122840,Deshaun Watson,QB,170.11,espn
4035537,Kene Nwangwu,RB,170.11,espn
4259147,Jake Tonges,TE,170.11,espn
4874509,DJ Giddens,RB,170.12,espn
4383429,Jacob Saylors,RB,170.14,espn
4368003,Andrei Iosivas,WR,170.15,espn
4429299,Tahj Brooks,RB,170.15,espn
4431545,Will Shipley,RB,170.16,espn
4686472,Marvin Mims Jr.,WR,170.16,espn
5220680,Ted Hurst III,WR,170.17,espn
3051909,Daniel Carlson,K,170.17,espn
4241457,Najee Harris,RB,170.18,espn
4597703,Tory Horton,WR,170.18,espn
4599739,Kendre Miller,RB,170.18,espn
4360635,Chig Okonkwo,TE,170.19,espn
4887558,Emanuel Wilson,RB,170.2,espn
4603186,Jack Bech,WR,170.2,espn
4685526,Adam Randall,RB,170.21,espn
4242557,Colby Parkinson,TE,170.21,espn
3116164,Mike Gesicki,TE,170.22,espn
4429086,Michael Mayer,TE,170.22,espn
4362478,Emari Demercado,RB,170.25,espn
4635008,Keon Coleman,WR,170.25,espn
4595342,Oronde Gadsden,TE,170.25,espn
4686468,Seth McGowan,RB,170.27,espn
4832846,Demond Claiborne,RB,170.27,espn
4696044,Kaelon Black,RB,170.28,espn
4686422,Xavier Hutchinson,WR,170.29,espn
5123663,Isaac TeSlaa,WR,170.29,espn
-16020,Jets D/ST,DEF,170.3,espn
3150744,Chase McLaughlin,K,170.31,espn
4685555,Nicholas Singleton,RB,170.31,espn
4685246,Kaytron Allen,RB,170.31,espn
4596602,Brashard Smith,RB,170.32,espn
4243331,Cade Otton,TE,170.32,espn
4429835,George Holani,RB,170.33,espn
10621,Nick Folk,K,170.33,espn
4362921,Tyquan Thornton,WR,170.34,espn
4240603,Malik Davis,RB,170.35,espn
4430871,Sean Tucker,RB,170.35,espn
4911851,LeQuint Allen Jr.,RB,170.36,espn
4360516,Tyrone Tracy Jr.,RB,170.36,espn
4600981,Pat Bryant,WR,170.37,espn
4040655,Darnell Mooney,WR,170.37,espn
2576925,Darren Waller,TE,170.4,espn
5081432,Antonio Williams,WR,170.44,espn
3149687,Chris Brooks,RB,170.45,espn
4367209,Greg Dulcich,TE,170.48,espn
4427095,DeMario Douglas,WR,170.49,espn
4695404,Isaiah Davis,RB,170.52,espn
3916945,Darius Slayton,WR,170.54,espn
4249417,Jalen Tolbert,WR,170.55,espn
4869961,Chris Bell,WR,170.56,espn
4682648,Malachi Fields,WR,170.57,espn
4429022,Kayshon Boutte,WR,170.58,espn
-16018,Saints D/ST,DEF,170.62,espn
-16027,Buccaneers D/ST,DEF,170.63,espn
4682745,Jaylen Wright,RB,170.66,espn
4361409,Jahan Dotson,WR,170.67,espn
4685397,Jordan James,RB,170.69,espn
4711533,Ollie Gordon II,RB,170.7,espn
4430034,Xavier Legette,WR,170.75,espn
4686728,Gunnar Helm,TE,170.78,espn
3915411,Ty Johnson,RB,170.78,espn
4870612,Zachariah Branch,WR,170.81,espn
4869645,Caleb Douglas,WR,170.92,espn
4685247,Braelon Allen,RB,170.96,espn
4430968,Kimani Vidal,RB,171.01,espn
4428850,Dontayvion Wicks,WR,171.02,espn
4429501,Ray Davis,RB,171.03,espn
3116389,Samaje Perine,RB,171.07,espn
5083754,Ryan Flournoy,WR,171.08,espn
3886598,Jauan Jennings,WR,171.15,espn
4686612,Tre' Harris,WR,171.15,espn
4723820,Omar Cooper Jr.,WR,171.15,espn
4382466,Jalen Nailor,WR,171.2,espn
4597500,Adonai Mitchell,WR,171.31,espn
4685261,Germie Bernard,WR,171.31,espn
4360939,Rashod Bateman,WR,171.47,espn
4569559,Devaughn Vele,WR,171.65,espn
4586312,Jaylin Noel,WR,171.78,espn
