player_id,name,pos,rank,source
16339,Brandon McManus,K,164.81,espn
15920,Latavius Murray,RB,164.85,espn
4038441,Justice Hill,RB,164.98,espn
4360635,Chigoziem Okonkwo,TE,165.01,espn
4361307,Trey McBride,TE,165.14,espn
-16026,Seahawks D/ST,DEF,165.34,espn
4361411,Pat Freiermuth,TE,165.4,espn
4239934,AJ Dillon,RB,165.45,espn
4567156,Treylon Burks,WR,165.54,espn
3045144,Tyler Boyd,WR,165.57,espn
2573401,Tyler Higbee,TE,165.62,espn
3124679,Jason Sanders,K,165.7,espn
3051392,Ezekiel Elliott,RB,165.95,espn
3052587,Baker Mayfield,QB,166.08,espn
4426875,Sam Howell,QB,166.24,espn
-16007,Broncos D/ST,DEF,166.27,espn
4036378,Jordan Love,QB,166.31,espn
15864,Geno Smith,QB,166.37,espn
3045523,Kendrick Bourne,WR,166.85,espn
-16008,Lions D/ST,DEF,167.03,espn
4361409,Jahan Dotson,WR,167.08,espn
-16016,Vikings D/ST,DEF,167.19,espn
4426386,Roschon Johnson,RB,167.32,espn
2468609,Taysom Hill,TE,167.37,espn
4430878,Jaxon Smith-Njigba,WR,167.47,espn
4371733,Kenneth Gainwell,RB,167.52,espn
4428085,Luke Musgrave,TE,167.54,espn
3916566,K.J. Osborn,WR,167.59,espn
-16011,Colts D/ST,DEF,167.7,espn
12483,Matthew Stafford,QB,167.99,espn
17372,Chris Boswell,K,167.99,espn
3051909,Daniel Carlson,K,168.05,espn
4241416,Chuba Hubbard,RB,168.21,espn
4372485,Rondale Moore,WR,168.21,espn
4426388,Jameson Williams,WR,168.24,espn
3918639,Gerald Everett,TE,168.26,espn
4243371,Riley Patterson,K,168.32,espn
4241555,Elijah Mitchell,RB,168.34,espn
3120348,JuJu Smith-Schuster,WR,168.35,espn
-16034,Texans D/ST,DEF,168.38,espn
3116389,Samaje Perine,RB,168.47,espn
4426385,Zach Charbonnet,RB,168.49,espn
16002,Kyle Juszczyk,RB,168.49,espn
8439,Aaron Rodgers,QB,168.51,espn
4038815,Rico Dowdle,RB,168.56,espn
4360294,Antonio Gibson,RB,168.66,espn
3052897,Durham Smythe,TE,168.67,espn
-16029,Panthers D/ST,DEF,168.69,espn
2985659,Wil Lutz,K,168.7,espn
4240703,Kenny Pickett,QB,168.72,espn
17427,Cairo Santos,K,168.73,espn
3123075,Braxton Berrios,WR,168.81,espn
-16022,Cardinals D/ST,DEF,168.83,espn
-16027,Buccaneers D/ST,DEF,168.86,espn
3054212,Jonnu Smith,TE,168.87,espn
-16004,Bengals D/ST,DEF,168.88,espn
4685720,Bryce Young,QB,168.88,espn
3915486,Tyler Conklin,TE,168.91,espn
4362249,Jayden Reed,WR,168.92,espn
4696736,Tanner Brown,K,168.94,espn
3916945,Darius Slayton,WR,168.95,espn
-16009,Packers D/ST,DEF,168.99,espn
-16019,Giants D/ST,DEF,169.05,espn
4722893,Jaleel McLaughlin,RB,169.11,espn
4360797,Tutu Atwell,WR,169.11,espn
3115394,DJ Chark Jr.,WR,169.13,espn
-16003,Bears D/ST,DEF,169.13,espn
-16024,Chargers D/ST,DEF,169.13,espn
3122976,Jeff Wilson Jr.,RB,169.14,espn
2980453,Jamaal Williams,RB,169.23,espn
14993,Greg Zuerlein,K,169.25,espn
4692590,Jalin Hyatt,WR,169.25,espn
3059722,Zay Jones,WR,169.28,espn
4431453,Deuce Vaughn,RB,169.31,espn
-16028,Commanders D/ST,DEF,169.31,espn
4361432,Romeo Doubs,WR,169.32,espn
4360761,Michael Wilson,WR,169.36,espn
3676833,KaVontae Turpin,WR,169.36,espn
4036335,Cedrick Wilson Jr.,WR,169.37,espn
12460,Graham Gano,K,169.38,espn
3125116,D'Onta Foreman,RB,169.39,espn
4242519,Anders Carlson,K,169.39,espn
-16017,Patriots D/ST,DEF,169.4,espn
11122,Matt Prater,K,169.41,espn
4040655,Darnell Mooney,WR,169.44,espn
4430191,Skyy Moore,WR,169.44,espn
4569587,Wan'Dale Robinson,WR,169.45,espn
11252,Joe Flacco,QB,169.48,espn
4241464,Mac Jones,QB,169.48,espn
3886598,Jauan Jennings,WR,169.49,espn
-16013,Raiders D/ST,DEF,169.52,espn
3122840,Deshaun Watson,QB,169.53,espn
4362478,Emari Demercado,RB,169.53,espn
4429084,Anthony Richardson,QB,169.54,espn
4426485,Jonathan Mingo,WR,169.55,espn
4249417,Jalen Tolbert,WR,169.55,espn
4259619,Blake Grupe,K,169.55,espn
2576980,Marcus Mariota,QB,169.58,espn
3930086,Dawson Knox,TE,169.58,espn
4360569,Jordan Mason,RB,169.59,espn
3128390,Allen Lazard,WR,169.6,espn
3116164,Mike Gesicki,TE,169.6,espn
3045138,Mike Williams,WR,169.63,espn
16757,Derek Carr,QB,169.63,espn
4242392,Brock Wright,TE,169.63,espn
3134353,Tim Patrick,WR,169.64,espn
15835,Zach Ertz,TE,169.65,espn
4240472,Noah Gray,TE,169.65,espn
3912547,Sam Darnold,QB,169.66,espn
-16014,Rams D/ST,DEF,169.66,espn
4427278,Xavier Gipson,WR,169.68,espn
4362504,Brevin Jordan,TE,169.68,espn
4429025,Quentin Johnston,WR,169.71,espn
3118892,Justin Watson,WR,169.71,espn
-16010,Titans D/ST,DEF,169.72,espn
3046439,Hunter Henry,TE,169.74,espn
4361577,Dyami Brown,WR,169.74,espn
3886812,Jake Browning,QB,169.74,espn
4361418,Will Levis,QB,169.76,espn
4034949,Eddy Pineiro,K,169.76,espn
2971618,Nelson Agholor,WR,169.77,espn
2973405,Kalif Raymond,WR,169.77,espn
4361050,Isaiah Likely,TE,169.77,espn
4572680,Tucker Kraft,TE,169.78,espn
3150744,Chase McLaughlin,K,169.78,espn
4363538,Chad Ryland,K,169.78,espn
4596334,Keaton Mitchell,RB,169.79,espn
3123052,Michael Badgley,K,169.79,espn
4035426,Stephen Sullivan,TE,169.79,espn
4428850,Dontayvion Wicks,WR,169.82,espn
2514206,Blake Bell,TE,169.82,espn
4360939,Rashod Bateman,WR,169.83,espn
3930066,Van Jefferson,WR,169.83,espn
4260394,Aidan O'Connell,QB,169.83,espn
3911853,Adam Trautman,TE,169.83,espn
4427095,DeMario Douglas,WR,169.84,espn
4373678,Khalil Shakir,WR,169.84,espn
4685035,Zach Evans,RB,169.84,espn
3050481,Tanner Hudson,TE,169.84,espn
4241985,J.K. Dobbins,RB,169.85,espn
4421446,Craig Reynolds,RB,169.85,espn
4240603,Malik Davis,RB,169.86,espn
2576623,DeVante Parker,WR,169.86,espn
4360739,Simi Fehoko,WR,169.87,espn
4686472,Marvin Mims Jr.,WR,169.88,espn
3124084,Joey Slye,K,169.89,espn
2991662,Mack Hollins,WR,169.89,espn
4569609,Evan Hull,RB,169.9,espn
4240657,Michael Carter,RB,169.91,espn
4426475,Tyrion Davis-Price,RB,169.91,espn
4361516,Daniel Bellinger,TE,169.91,espn
4243331,Cade Otton,TE,169.92,espn
4259308,Raheem Blackshear,RB,169.92,espn
4032473,Rashid Shaheed,WR,169.93,espn
3043116,Demarcus Robinson,WR,169.93,espn
3915411,Ty Johnson,RB,169.93,espn
4428718,Tre Tucker,WR,169.93,espn
4035222,Trayveon Williams,RB,169.93,espn
4034952,La'Mical Perine,RB,169.94,espn
4570561,Eric Gray,RB,169.94,espn
3127310,Drew Sample,TE,169.94,espn
3843945,Foster Moreau,TE,169.94,espn
4368003,Andrei Iosivas,WR,169.95,espn
4367209,Greg Dulcich,TE,169.95,espn
4689988,Jason Brownlee,WR,169.95,espn
14876,Ryan Tannehill,QB,169.96,espn
4241410,Jelani Woods,TE,169.96,espn
4426891,Isaiah Spiller,RB,169.97,espn
2576581,Chris Moore,WR,169.97,espn
3931391,Trenton Irwin,WR,169.97,espn
4362019,A.T. Perry,WR,169.97,espn
4048228,John Bates,TE,169.97,espn
15807,Cordarrelle Patterson,RB,169.98,espn
4036431,Darrynton Evans,RB,169.98,espn
4243389,Calvin Austin III,WR,169.99,espn
2508256,MyCole Pruitt,TE,169.99,espn
4429086,Michael Mayer,TE,170.0,espn
4362087,Keaontay Ingram,RB,170.0,espn
4367567,Julius Chestnut,RB,170.0,espn
4570674,Kevin Harris,RB,170.0,espn
4037478,Gerrid Doaks,RB,170.0,espn
3128452,Jordan Akins,TE,170.0,espn
4035170,Marquez Callaway,WR,170.0,espn
2971281,Pharaoh Brown,TE,170.0,espn
3052096,Johnny Mundt,TE,170.0,espn
3929645,Juwan Johnson,TE,170.01,espn
4037235,Greg Dortch,WR,170.01,espn
4250360,Bailey Zappe,QB,170.01,espn
14163,Tyrod Taylor,QB,170.02,espn
3121409,Noah Brown,WR,170.03,espn
3916430,Nyheim Hines,RB,170.03,espn
4036131,Noah Fant,TE,170.04,espn
3892775,Jarrett Stidham,QB,170.04,espn
4245645,Gary Brightwell,RB,170.04,espn
3125107,Andrew Beck,RB,170.04,espn
2978109,Zach Pascal,WR,170.05,espn
2972236,Nathan Peterman,QB,170.05,espn
4429013,Tank Bigsby,RB,170.06,espn
4248909,Elijah Dotson,RB,170.06,espn
4426844,Elijah Higgins,TE,170.06,espn
3039707,Mitch Trubisky,QB,170.06,espn
3917792,Daniel Jones,QB,170.08,espn
4427391,Kenny McIntosh,RB,170.08,espn
3047876,KhaDarel Hodge,WR,170.08,espn
4362238,Chase Brown,RB,170.09,espn
3128724,Isaiah McKenzie,WR,170.09,espn
3924327,Drew Lock,QB,170.09,espn
14012,Andy Dalton,QB,170.09,espn
3119195,Chase Edmonds,RB,170.1,espn
4241961,Connor Heyward,TE,170.1,espn
16760,Jimmy Garoppolo,QB,170.11,espn
3059989,Nick Mullens,QB,170.11,espn
4565908,Tyler Scott,WR,170.11,espn
3921690,Josh Oliver,TE,170.12,espn
4040774,Harrison Bryant,TE,170.13,espn
4361777,Zamir White,RB,170.14,espn
4429202,Israel Abanikanda,RB,170.14,espn
4038524,Gardner Minshew,QB,170.14,espn
4430871,Sean Tucker,RB,170.14,espn
3116407,Mason Rudolph,QB,170.14,espn
2969939,Jameis Winston,QB,170.14,espn
4361372,Jeremy Ruckert,TE,170.15,espn
4374187,Deven Thompkins,WR,170.15,espn
4241401,Trey Sermon,RB,170.16,espn
4046678,Ian Book,QB,170.16,espn
4372780,Tommy Tremble,TE,170.17,espn
3043275,Austin Hooper,TE,170.17,espn
16799,Allen Robinson II,WR,170.18,espn
2576716,Jamison Crowder,WR,170.2,espn
2578570,Jacoby Brissett,QB,170.2,espn
4362477,Derius Davis,WR,170.21,espn
4048259,Avery Williams,RB,170.21,espn
4243003,Ronnie Rivers,RB,170.22,espn
4242557,Colby Parkinson,TE,170.22,espn
2576336,Ameer Abdullah,RB,170.23,espn
4239086,Desmond Ridder,QB,170.23,espn
4360078,Alec Pierce,WR,170.24,espn
4039160,Kylen Granson,TE,170.24,espn
2565969,Taylor Heinicke,QB,170.25,espn
3139602,D'Ernest Johnson,RB,170.27,espn
4242431,Ty Chandler,RB,170.28,espn
4426407,Trey Palmer,WR,170.29,espn
15478,Brandon Bolden,RB,170.29,espn
4362619,Chris Rodriguez Jr.,RB,170.31,espn
4249836,Pierre Strong Jr.,RB,170.31,espn
15839,Marquise Goodwin,WR,170.31,espn
3924365,Hayden Hurst,TE,170.33,espn
17359,Damien Williams,RB,170.34,espn
4887558,Emanuel Wilson,RB,170.44,espn
3115255,Brandon Powell,WR,170.47,espn
4599739,Kendre Miller,RB,170.58,espn
